297860.057,4470717.959,1309.460083,"1","SectionB"
297860.965,4470715.635,1309.631958,"1","SectionB"
297861.85,4470713.313,1309.801147,"1","SectionB"
297862.626,4470709.886,1309.952637,"1","SectionB"
297863.478,4470707.009,1310.118286,"1","SectionB"
297864.385,4470704.685,1310.293823,"1","SectionB"
297865.301,4470701.801,1310.472778,"1","SectionB"
297865.157,4470700.14,1310.446045,"1","SectionB"
297866.064,4470697.816,1310.622437,"1","SectionB"
297866.895,4470694.942,1310.784546,"1","SectionB"
297866.751,4470693.281,1310.756958,"1","SectionB"
297867.215,4470692.117,1310.846924,"1","SectionB"
297867.114,4470690.451,1310.827271,"1","SectionB"
297867.545,4470688.733,1310.910156,"1","SectionB"
297867.4,4470687.072,1310.882568,"1","SectionB"
297868.329,4470684.745,1311.05896,"1","SectionB"
297869.181,4470681.868,1311.220093,"1","SectionB"
297870.067,4470679.547,1311.386719,"1","SectionB"
297870.953,4470677.225,1311.551514,"1","SectionB"
297871.839,4470674.904,1311.715332,"1","SectionB"
298001.152,4470358.861,1324.251709,"1","SectionB"
298002.038,4470356.54,1324.395996,"1","SectionB"
298003.477,4470354.163,1324.647217,"1","SectionB"
298003.92,4470353.003,1324.713989,"1","SectionB"
298005.359,4470350.626,1324.955322,"1","SectionB"
298005.801,4470349.465,1325.0177,"1","SectionB"
298006.853,4470348.802,1325.215454,"1","SectionB"
298007.739,4470346.48,1325.333008,"1","SectionB"
298009.178,4470344.104,1325.55481,"1","SectionB"
298009.62,4470342.943,1325.607422,"1","SectionB"
298010.672,4470342.28,1325.797119,"1","SectionB"
298011.557,4470339.958,1325.895142,"1","SectionB"
298012.609,4470339.295,1326.080322,"1","SectionB"
298013.495,4470336.974,1326.168579,"1","SectionB"
298015.487,4470334.542,1326.460693,"1","SectionB"
298016.373,4470332.22,1326.531982,"1","SectionB"
298016.815,4470331.06,1326.564087,"1","SectionB"
298017.888,4470330.394,1326.740479,"1","SectionB"
298018.774,4470328.073,1326.796509,"1","SectionB"
298019.66,4470325.751,1326.846436,"1","SectionB"
298020.124,4470324.588,1326.872192,"1","SectionB"
298019.959,4470322.929,1326.753784,"1","SectionB"
298020.887,4470320.603,1326.797485,"1","SectionB"
298020.62,4470317.278,1326.565796,"1","SectionB"
298020.311,4470313.959,1326.328857,"1","SectionB"
298019.98,4470310.643,1326.091064,"1","SectionB"
298019.317,4470309.592,1325.923584,"1","SectionB"
298019.007,4470306.273,1325.696533,"1","SectionB"
298018.344,4470305.223,1325.536133,"1","SectionB"
298018.178,4470303.564,1325.42395,"1","SectionB"
298019.03,4470300.687,1325.406128,"1","SectionB"
298018.886,4470299.027,1325.29834,"1","SectionB"
298019.772,4470296.705,1325.309937,"1","SectionB"
298020.658,4470294.384,1325.318848,"1","SectionB"
298021.489,4470291.509,1325.287598,"1","SectionB"
298022.319,4470288.635,1325.255615,"1","SectionB"
298023.205,4470286.314,1325.258179,"1","SectionB"
298024.057,4470283.437,1325.227051,"1","SectionB"
298023.892,4470281.779,1325.122803,"1","SectionB"
298024.799,4470279.455,1325.129028,"1","SectionB"
298025.685,4470277.133,1325.133545,"1","SectionB"
298026.537,4470274.256,1325.110352,"1","SectionB"
298027.423,4470271.935,1325.119263,"1","SectionB"
298028.33,4470269.611,1325.133545,"1","SectionB"
298029.237,4470267.287,1325.152222,"1","SectionB"
298029.68,4470266.126,1325.161133,"1","SectionB"
298031.119,4470263.749,1325.246704,"1","SectionB"
298032.005,4470261.428,1325.264404,"1","SectionB"
298033.465,4470259.048,1325.346436,"1","SectionB"
298035.479,4470256.614,1325.489868,"1","SectionB"
298036.386,4470254.29,1325.503174,"1","SectionB"
298037.437,4470253.627,1325.601196,"1","SectionB"
298038.268,4470250.753,1325.580688,"1","SectionB"
298039.652,4470247.825,1325.622559,"1","SectionB"
298039.652,4470247.825,1325.622559,"1","SectionB"
298040.095,4470246.664,1325.626953,"1","SectionB"
298041.384,4470244.534,1325.691162,"1","SectionB"
298041.534,4470244.288,1325.698242,"1","SectionB"
298042.419,4470241.966,1325.706299,"1","SectionB"
298043.305,4470239.645,1325.71521,"1","SectionB"
298043.14,4470237.986,1325.626953,"1","SectionB"
298044.191,4470237.323,1325.724121,"1","SectionB"
298044.634,4470236.162,1325.728516,"1","SectionB"
298046.073,4470233.786,1325.803345,"1","SectionB"
298047.512,4470231.409,1325.879028,"1","SectionB"
298047.955,4470230.248,1325.88623,"1","SectionB"
298049.394,4470227.872,1325.9646,"1","SectionB"
298049.858,4470226.708,1325.97522,"1","SectionB"
298050.909,4470226.045,1326.076782,"1","SectionB"
298051.795,4470223.724,1326.095581,"1","SectionB"
298052.681,4470221.402,1326.115967,"1","SectionB"
298053.499,4470217.97,1326.091064,"1","SectionB"
298054.428,4470215.643,1326.122192,"1","SectionB"
298055.259,4470212.769,1326.126709,"1","SectionB"
298056.089,4470209.895,1326.133789,"1","SectionB"
298056.92,4470207.021,1326.14624,"1","SectionB"
298057.806,4470204.699,1326.185547,"1","SectionB"
298057.683,4470203.036,1326.121338,"1","SectionB"
298058.756,4470202.37,1326.236206,"1","SectionB"
298059.586,4470199.496,1326.259399,"1","SectionB"
298060.472,4470197.174,1326.308472,"1","SectionB"
298060.915,4470196.014,1326.335083,"1","SectionB"
298060.75,4470194.355,1326.271851,"1","SectionB"
298061.657,4470192.031,1326.330688,"1","SectionB"
298062.564,4470189.707,1326.39209,"1","SectionB"
298063.45,4470187.386,1326.455444,"1","SectionB"
298064.501,4470186.722,1326.576538,"1","SectionB"
298065.387,4470184.401,1326.644165,"1","SectionB"
298066.438,4470183.738,1326.768066,"1","SectionB"
298066.712,4470183.02,1326.789429,"1","SectionB"
298067.324,4470181.416,1326.84021,"1","SectionB"
298067.767,4470180.256,1326.876709,"1","SectionB"
298068.818,4470179.592,1327.004028,"1","SectionB"
298069.704,4470177.271,1327.081543,"1","SectionB"
298070.59,4470174.95,1327.162598,"1","SectionB"
298071.641,4470174.286,1327.293579,"1","SectionB"
298072.527,4470171.965,1327.378174,"1","SectionB"
298073.413,4470169.643,1327.465454,"1","SectionB"
298074.298,4470167.322,1327.55542,"1","SectionB"
298074.133,4470165.664,1327.512695,"1","SectionB"
298075.019,4470163.342,1327.607056,"1","SectionB"
298075.905,4470161.021,1327.704224,"1","SectionB"
298076.735,4470158.146,1327.789673,"1","SectionB"
298077.621,4470155.825,1327.891235,"1","SectionB"
298078.452,4470152.951,1327.983887,"1","SectionB"
298080.444,4470150.519,1328.239502,"1","SectionB"
298080.887,4470149.358,1328.292969,"1","SectionB"
298081.938,4470148.695,1328.432861,"1","SectionB"
298082.824,4470146.374,1328.540649,"1","SectionB"
298084.926,4470145.047,1328.823853,"1","SectionB"
298085.369,4470143.886,1328.878174,"1","SectionB"
298086.808,4470141.51,1329.062622,"1","SectionB"
298088.269,4470139.131,1329.250488,"1","SectionB"
298090.316,4470137.251,1329.528442,"1","SectionB"
298092.33,4470134.817,1329.808105,"1","SectionB"
298093.381,4470134.154,1329.963135,"1","SectionB"
298093.824,4470132.993,1330.020996,"1","SectionB"
298095.263,4470130.616,1330.223267,"1","SectionB"
298096.702,4470128.24,1330.428101,"1","SectionB"
298097.588,4470125.918,1330.546509,"1","SectionB"
298098.473,4470123.597,1330.664185,"1","SectionB"
298099.029,4470122.141,1330.738037,"1","SectionB"
298099.359,4470121.275,1330.781738,"1","SectionB"
298100.245,4470118.954,1330.899292,"1","SectionB"
298100.688,4470117.793,1330.95813,"1","SectionB"
298102.127,4470115.416,1331.163818,"1","SectionB"
298103.013,4470113.095,1331.280518,"1","SectionB"
298104.452,4470110.718,1331.485352,"1","SectionB"
298105.338,4470108.397,1331.598511,"1","SectionB"
298106.777,4470106.02,1331.800781,"1","SectionB"
298107.828,4470105.357,1331.963745,"1","SectionB"
298108.271,4470104.196,1332.018066,"1","SectionB"
298109.71,4470101.82,1332.216675,"1","SectionB"
298110.153,4470100.659,1332.270142,"1","SectionB"
298111.204,4470099.996,1332.43042,"1","SectionB"
298112.09,4470097.674,1332.534668,"1","SectionB"
298112.533,4470096.514,1332.586304,"1","SectionB"
298113.972,4470094.137,1332.776123,"1","SectionB"
298114.506,4470092.736,1332.835815,"1","SectionB"
298114.857,4470091.815,1332.875,"1","SectionB"
298115.765,4470089.491,1332.975586,"1","SectionB"
298116.65,4470087.17,1333.071777,"1","SectionB"
298117.115,4470086.007,1333.123535,"1","SectionB"
298118.187,4470085.341,1333.274902,"1","SectionB"
298119.137,4470083.012,1333.376465,"1","SectionB"
298120.023,4470080.69,1333.467285,"1","SectionB"
298120.909,4470078.369,1333.557251,"1","SectionB"
298121.816,4470076.045,1333.649902,"1","SectionB"
298122.647,4470073.17,1333.722046,"1","SectionB"
298123.52,4470070.291,1333.802246,"1","SectionB"
298124.406,4470067.969,1333.892212,"1","SectionB"
298125.292,4470065.648,1333.983887,"1","SectionB"
298126.177,4470063.326,1334.075684,"1","SectionB"
298127.063,4470061.005,1334.169189,"1","SectionB"
298127.506,4470059.844,1334.216431,"1","SectionB"
298128.945,4470057.468,1334.380371,"1","SectionB"
298129.388,4470056.307,1334.428467,"1","SectionB"
298130.827,4470053.93,1334.593262,"1","SectionB"
298131.713,4470051.609,1334.694702,"1","SectionB"
298132.101,4470049.895,1334.741089,"1","SectionB"
298131.935,4470048.237,1334.727661,"1","SectionB"
298133.374,4470045.86,1334.903198,"1","SectionB"
298135.367,4470043.428,1335.142822,"1","SectionB"
298135.754,4470041.715,1335.203369,"1","SectionB"
298137.193,4470039.338,1335.389526,"1","SectionB"
298138.632,4470036.962,1335.581055,"1","SectionB"
298139.518,4470034.64,1335.721802,"1","SectionB"
298139.961,4470033.479,1335.7948,"1","SectionB"
298141.012,4470032.816,1335.917725,"1","SectionB"
298141.455,4470031.655,1335.994385,"1","SectionB"
298141.595,4470031.485,1336.013062,"1","SectionB"
298143.447,4470029.224,1336.268677,"1","SectionB"
298144.333,4470026.902,1336.445068,"1","SectionB"
298144.776,4470025.741,1336.53772,"1","SectionB"
298146.768,4470023.31,1336.840576,"1","SectionB"
298147.654,4470020.988,1337.04541,"1","SectionB"
298148.705,4470020.325,1337.179077,"1","SectionB"
298149.17,4470019.162,1337.288574,"1","SectionB"
298150.63,4470016.782,1337.567383,"1","SectionB"
298151.537,4470014.458,1337.803467,"1","SectionB"
298152.423,4470012.137,1338.047485,"1","SectionB"
298152.887,4470010.973,1338.174927,"1","SectionB"
298153.96,4470010.308,1338.317383,"1","SectionB"
298154.867,4470007.984,1338.578369,"1","SectionB"
298155.94,4470007.318,1338.721802,"1","SectionB"
298156.382,4470006.157,1338.855347,"1","SectionB"
298157.455,4470005.491,1338.999756,"1","SectionB"
298158.405,4470003.162,1339.280273,"1","SectionB"
298158.869,4470001.999,1339.421875,"1","SectionB"
298159.942,4470001.333,1339.567993,"1","SectionB"
298160.385,4470000.172,1339.709595,"1","SectionB"
298162.462,4469997.73,1340.103271,"1","SectionB"
298163.923,4469995.351,1340.447998,"1","SectionB"
298165.404,4469992.969,1340.79895,"1","SectionB"
298165.869,4469991.806,1340.953125,"1","SectionB"
298165.789,4469990.137,1341.12146,"1","SectionB"
298166.696,4469987.813,1341.434082,"1","SectionB"
298167.582,4469985.491,1341.750366,"1","SectionB"
298168.468,4469983.17,1342.068359,"1","SectionB"
298169.464,4469981.954,1342.274048,"1","SectionB"
298169.298,4469980.296,1342.447754,"1","SectionB"
298170.184,4469977.974,1342.771973,"1","SectionB"
298171.07,4469975.653,1343.097168,"1","SectionB"
298171.901,4469972.779,1343.482788,"1","SectionB"
298172.344,4469971.618,1343.645752,"1","SectionB"
298173.783,4469969.241,1344.016357,"1","SectionB"
298173.617,4469967.583,1344.194458,"1","SectionB"
298174.503,4469965.261,1344.518677,"1","SectionB"
298175.499,4469964.045,1344.723633,"1","SectionB"
298176.33,4469961.171,1345.103027,"1","SectionB"
298178.322,4469958.739,1345.506592,"1","SectionB"
298179.208,4469956.418,1345.820068,"1","SectionB"
298180.094,4469954.096,1346.12915,"1","SectionB"
298180.536,4469952.936,1346.281494,"1","SectionB"
298181.975,4469950.559,1346.626221,"1","SectionB"
298182.418,4469949.398,1346.774048,"1","SectionB"
298183.47,4469948.735,1346.911255,"1","SectionB"
298183.912,4469947.574,1347.057373,"1","SectionB"
298186.015,4469946.248,1347.328979,"1","SectionB"
298188.007,4469943.816,1347.696899,"1","SectionB"
298190.11,4469942.49,1347.962402,"1","SectionB"
298190.995,4469940.168,1348.234009,"1","SectionB"
298193.043,4469938.289,1348.53772,"1","SectionB"
298195.09,4469936.41,1348.837036,"1","SectionB"
298197.691,4469934.476,1349.173706,"1","SectionB"
298198.133,4469933.315,1349.295776,"1","SectionB"
298199.185,4469932.652,1349.420532,"1","SectionB"
298201.232,4469930.773,1349.70459,"1","SectionB"
298201.675,4469929.612,1349.818604,"1","SectionB"
298202.726,4469928.949,1349.940674,"1","SectionB"
298204.165,4469926.572,1350.200806,"1","SectionB"
298205.216,4469925.909,1350.319214,"1","SectionB"
298207.209,4469923.477,1350.608765,"1","SectionB"
